source_file,constraint_name,from_table,from_columns,to_table,to_columns,match_type
dbo.ACCOUNT.sql,FKEY9407,ACCOUNT,CURRENCY_ID,CURRENCY,ID,ALTER_TABLE_FK
dbo.ACCOUNTING_ENTITY.sql,FK_ACC_ENTITY_CNTRY,ACCOUNTING_ENTITY,CALENDAR_ID,FINANCIAL_CALENDAR,ID,ALTER_TABLE_FK
dbo.ACCOUNTING_ENTITY.sql,FK_ACC_ENTITY_CNTRY,ACCOUNTING_ENTITY,COUNTRY_ID,COUNTRY,ID,ALTER_TABLE_FK
dbo.ACCOUNT_AT_NATIVE.sql,FKEY9409,ACCOUNT_AT_NATIVE,CURRENCY_ID,CURRENCY,ID,ALTER_TABLE_FK
dbo.ACCOUNT_BALANCE.sql,FKEY0014,ACCOUNT_BALANCE,CURRENCY_ID,CURRENCY,ID,ALTER_TABLE_FK
dbo.ACCOUNT_BALANCE.sql,FKEY0014,ACCOUNT_BALANCE,SITE_ID,SITE,ID,ALTER_TABLE_FK
dbo.ACCOUNT_BAL_DIM.sql,FK_ACCTBALDIM_CURR,ACCOUNT_BAL_DIM,CURRENCY_ID,CURRENCY,ID,ALTER_TABLE_FK
dbo.ACCOUNT_BAL_DIM.sql,FK_ACCTBALDIM_CURR,ACCOUNT_BAL_DIM,SITE_ID,SITE,ID,ALTER_TABLE_FK
dbo.ACCOUNT_BUDGET.sql,FKEY9501,ACCOUNT_BUDGET,ACCOUNT_ID,ACCOUNT,ID,ALTER_TABLE_FK
dbo.ACCOUNT_BUDGET.sql,FKEY9503,ACCOUNT_BUDGET,BUDGET_CODE,BUDGET_CODE,ID,ALTER_TABLE_FK
dbo.ACCOUNT_BUDGET.sql,FKEY9502,ACCOUNT_BUDGET,BUDGET_TYPE,BUDGET_TYPE,id,ALTER_TABLE_FK
dbo.ACCOUNT_BUDGET.sql,FKEY9504,ACCOUNT_BUDGET,CURRENCY_ID,CURRENCY,ID,ALTER_TABLE_FK
dbo.ACCOUNT_BUDGET.sql,FKEY9501,ACCOUNT_BUDGET,SITE_ID,SITE,ID,ALTER_TABLE_FK
dbo.ACCOUNT_CHG_LOG.sql,FK_ACCTCHGLOG_00,ACCOUNT_CHG_LOG,ACCOUNT_ID,ACCOUNT,ID,ALTER_TABLE_FK
dbo.ACCOUNT_GROUP.sql,FKEY0190,ACCOUNT_GROUP,ACCOUNT_ID,ACCOUNT,ID,ALTER_TABLE_FK
dbo.ACCOUNT_PROFILE.sql,FKEY9500,ACCOUNT_PROFILE,ACCOUNT_ID,ACCOUNT,ID,ALTER_TABLE_FK
dbo.ACCOUNT_SITE.sql,FK_ACCT_SITE_ACCT,ACCOUNT_SITE,ACCOUNT_ID,ACCOUNT,ID,ALTER_TABLE_FK
dbo.ACCOUNT_SITE.sql,FK_ACCT_SITE_ACCT,ACCOUNT_SITE,SITE_ID,SITE,ID,ALTER_TABLE_FK
dbo.ADJUSTMENT_DETAIL.sql,FKEY9009,ADJUSTMENT_DETAIL,CURRENCY_ID,CURRENCY,ID,ALTER_TABLE_FK
dbo.ADJUSTMENT_DETAIL.sql,FKEY9009,ADJUSTMENT_DETAIL,TRANSACTION_ID,INVENTORY_TRANS,TRANSACTION_ID,ALTER_TABLE_FK
dbo.ADJUSTMENT_DIST.sql,FKEY0198,ADJUSTMENT_DIST,CURRENCY_ID,CURRENCY,ID,ALTER_TABLE_FK
dbo.ADJUSTMENT_DIST.sql,FKEY0011,ADJUSTMENT_DIST,GL_ACCOUNT_ID,ACCOUNT,ID,ALTER_TABLE_FK
dbo.ADJUSTMENT_DIST.sql,FK_ADJDST_BATCH,ADJUSTMENT_DIST,SITE_ID,SITE,ID,ALTER_TABLE_FK
dbo.ADJUSTMENT_DIST.sql,FK_ADJDST_BATCH,ADJUSTMENT_DIST,"SITE_ID, BATCH_ID",JOURNAL_BATCH,"SITE_ID, ID",ALTER_TABLE_FK
dbo.ALLOCATION.sql,FKEY0016,ALLOCATION,CURRENCY_ID,CURRENCY,ID,ALTER_TABLE_FK
dbo.ALLOCATION.sql,FKEY0016,ALLOCATION,FROM_SITE_ID,SITE,ID,ALTER_TABLE_FK
dbo.ALLOCATION_DETAIL.sql,FKEY0019,ALLOCATION_DETAIL,ALLOC_ID,ALLOCATION,ID,ALTER_TABLE_FK
dbo.ALLOCATION_DETAIL.sql,FKEY0017,ALLOCATION_DETAIL,DIV_SITE_ID,SITE,ID,ALTER_TABLE_FK
dbo.ALLOCATION_DETAIL.sql,FKEY0017,ALLOCATION_DETAIL,NUM_SITE_ID,SITE,ID,ALTER_TABLE_FK
dbo.ALLOCATION_DETAIL.sql,FKEY0018,ALLOCATION_DETAIL,TRANS_SITE_ID,SITE,ID,ALTER_TABLE_FK
dbo.AMTS_PENDING_TRANS.sql,FK_AMTS_PENDING_TRANS_00,AMTS_PENDING_TRANS,DEVIATION_ID,DEVIATION_REASON,ID,ALTER_TABLE_FK
dbo.APPLICATION_GLOBAL.sql,FK_APP_GLOBAL_DORID,APPLICATION_GLOBAL,DEF_TERMS_ID,TERMS,ID,ALTER_TABLE_FK
dbo.APPLICATION_GLOBAL.sql,FK_APP_GLOBAL_DORID,APPLICATION_GLOBAL,DUE_ON_RECEIPT_ID,TERMS,ID,ALTER_TABLE_FK
dbo.APPLICATION_GLOBAL.sql,FK_APP_GLOBAL_TERMS,APPLICATION_GLOBAL,EURO_CURRENCY_ID,CURRENCY,ID,ALTER_TABLE_FK
dbo.APPLICATION_LINK.sql,FKEY0248,APPLICATION_LINK,"GROUP_ID, LANGUAGE_ID",APPLICATION_GROUP,"GROUP_ID, LANGUAGE_ID",ALTER_TABLE_FK
dbo.APPLICATION_LINK.sql,FKEY0248,APPLICATION_LINK,"PROGRAM_ID, LANGUAGE_ID",APPLICATION,"PROGRAM_ID, LANGUAGE_ID",ALTER_TABLE_FK
dbo.APP_CONFIG_ITEM.sql,FK_APP_CONFIG_ITEM_TO_APP,APP_CONFIG_ITEM,APP_CONFIG_ID,APP_CONFIG,ID,ALTER_TABLE_FK
dbo.APP_CONFIG_USER.sql,FK_APP_CONFIG_USER_TO_APP,APP_CONFIG_USER,DEFAULT_APP_CONFIG_ID,APP_CONFIG,ID,ALTER_TABLE_FK
dbo.BANK_ACCOUNT.sql,FKEY0060,BANK_ACCOUNT,CURRENCY_ID,CURRENCY,ID,ALTER_TABLE_FK
dbo.BANK_ACCOUNT.sql,FKEY0060,BANK_ACCOUNT,GL_ACCOUNT_ID,ACCOUNT,ID,ALTER_TABLE_FK
dbo.BANK_ADJUSTMENT.sql,FKEY0222,BANK_ADJUSTMENT,BANK_ACCOUNT_ID,BANK_ACCOUNT,ID,ALTER_TABLE_FK
dbo.BANK_ADJUSTMENT.sql,FKEY0298,BANK_ADJUSTMENT,CURRENCY_ID,CURRENCY,ID,ALTER_TABLE_FK
dbo.BANK_ADJUSTMENT.sql,FKEY0222,BANK_ADJUSTMENT,SITE_ID,SITE,ID,ALTER_TABLE_FK
dbo.BANK_ADJ_CURR.sql,FKEY9433,BANK_ADJ_CURR,"BANK_ACCOUNT_ID, ADJUSTMENT_ID",BANK_ADJUSTMENT,"BANK_ACCOUNT_ID, ADJUSTMENT_ID",ALTER_TABLE_FK
dbo.BANK_ADJ_CURR.sql,FKEY9433,BANK_ADJ_CURR,CURRENCY_ID,CURRENCY,ID,ALTER_TABLE_FK
dbo.BANK_ADJ_DIST.sql,FKEY9432,BANK_ADJ_DIST,CURRENCY_ID,CURRENCY,ID,ALTER_TABLE_FK
dbo.BANK_DEPOSIT.sql,FKEY0221,BANK_DEPOSIT,BANK_ACCOUNT_ID,BANK_ACCOUNT,ID,ALTER_TABLE_FK
dbo.BOL.sql,FK_BOL_TO_SITE,BOL,SITE_ID,SITE,ID,ALTER_TABLE_FK
dbo.BUFFER_STATUS.sql,FKEY_BUFSTAT_BUF,BUFFER_STATUS,BUFFER_ID,BUFFER,ID,ALTER_TABLE_FK
dbo.BUFFER_STAT_MATL.sql,FKEY_BUFSTM_BUFST,BUFFER_STAT_MATL,BUFFER_STATUS_ID,BUFFER_STATUS,ID,ALTER_TABLE_FK
dbo.BUFFER_STAT_WO_LOC.sql,FKEY_BUFSTWO_OPER,BUFFER_STAT_WO_LOC,"WORKORDER_TYPE, WORKORDER_BASE_ID, WORKORDER_LOT_ID, WORKORDER_SPLIT_ID, WORKORDER_SUB_ID, OPERATION_SEQ_NO",OPERATION,"WORKORDER_TYPE, WORKORDER_BASE_ID, WORKORDER_LOT_ID, WORKORDER_SPLIT_ID, WORKORDER_SUB_ID, SEQUENCE_NO",ALTER_TABLE_FK
dbo.BURDEN_DIST.sql,FK_BURDEN_DIST_00,BURDEN_DIST,CURRENCY_ID,CURRENCY,ID,ALTER_TABLE_FK
dbo.BURDEN_DIST.sql,FK_BURDEN_DIST_01,BURDEN_DIST,GL_ACCOUNT_ID,ACCOUNT,ID,ALTER_TABLE_FK
dbo.BURDEN_DIST.sql,FK_BURDEN_DIST_00,BURDEN_DIST,SITE_ID,SITE,ID,ALTER_TABLE_FK
dbo.BURDEN_DIST.sql,FK_BURDEN_DIST_02,BURDEN_DIST,"SITE_ID, BATCH_ID",JOURNAL_BATCH,"SITE_ID, ID",ALTER_TABLE_FK
dbo.BURDEN_RULE.sql,FK_BURDEN_RULE_00,BURDEN_RULE,BURDEN_GROUP_ID,BURDEN_GROUP,ID,ALTER_TABLE_FK
dbo.BURDEN_RULE.sql,FK_BURDEN_RULE_00,BURDEN_RULE,COST_CATEGORY_ID,COST_CATEGORY,ID,ALTER_TABLE_FK
dbo.BURDEN_RULE.sql,FK_BURDEN_RULE_02,BURDEN_RULE,CREDIT_GL_ACCOUNT,ACCOUNT,ID,ALTER_TABLE_FK
dbo.BURDEN_RULE.sql,FK_BURDEN_RULE_01,BURDEN_RULE,DEBIT_GL_ACCOUNT,ACCOUNT,ID,ALTER_TABLE_FK
dbo.BURDEN_TRANS.sql,FK_BURDEN_TRANS_00,BURDEN_TRANS,BURDEN_CATEGORY_ID,COST_CATEGORY,ID,ALTER_TABLE_FK
dbo.BURDEN_TRANS.sql,FK_BURDEN_TRANS_01,BURDEN_TRANS,COST_CATEGORY_ID,COST_CATEGORY,ID,ALTER_TABLE_FK
dbo.BURDEN_TRANS.sql,FK_BURDEN_TRANS_00,BURDEN_TRANS,DEPARTMENT_ID,DEPARTMENT,ID,ALTER_TABLE_FK
dbo.BURD_DIST_DETAIL.sql,FK_BURD_DIST_DETAIL_00,BURD_DIST_DETAIL,BURDEN_CATEGORY_ID,COST_CATEGORY,ID,ALTER_TABLE_FK
dbo.BURD_DIST_DETAIL.sql,FK_BURD_DIST_DETAIL_00,BURD_DIST_DETAIL,CURRENCY_ID,CURRENCY,ID,ALTER_TABLE_FK
dbo.CALENDAR_CHANGE.sql,FK_CAL_CHANGE_TO_SITE,CALENDAR_CHANGE,RESOURCE_ID,SHOP_RESOURCE,ID,ALTER_TABLE_FK
dbo.CALENDAR_CHANGE.sql,FKEY0126,CALENDAR_CHANGE,SCHEDULE_ID,SCHEDULE,ID,ALTER_TABLE_FK
dbo.CALENDAR_CHANGE.sql,FK_CAL_CHANGE_TO_SITE,CALENDAR_CHANGE,SITE_ID,SITE,ID,ALTER_TABLE_FK
dbo.CALENDAR_WEEK.sql,FK_CAL_WEEK_TO_SITE,CALENDAR_WEEK,RESOURCE_ID,SHOP_RESOURCE,ID,ALTER_TABLE_FK
dbo.CALENDAR_WEEK.sql,FKEY0127,CALENDAR_WEEK,SCHEDULE_ID,SCHEDULE,ID,ALTER_TABLE_FK
dbo.CALENDAR_WEEK.sql,FK_CAL_WEEK_TO_SITE,CALENDAR_WEEK,SITE_ID,SITE,ID,ALTER_TABLE_FK
dbo.CARTON.sql,FK_CARTON_BOL,CARTON,BOL_ID,BOL,ID,ALTER_TABLE_FK
dbo.CARTON.sql,FK_CARTON_BOL,CARTON,PALLET_ID,PALLET,ID,ALTER_TABLE_FK
dbo.CARTON_LINE.sql,FKEY9569,CARTON_LINE,CARTON_ID,CARTON,ID,ALTER_TABLE_FK
dbo.CASH_BOOK_SUMMARY.sql,FK_CSH_BKSUM_2SITE,CASH_BOOK_SUMMARY,SITE_ID,SITE,ID,ALTER_TABLE_FK
dbo.CASH_DISBURSEMENT.sql,FKEY0083,CASH_DISBURSEMENT,BANK_ACCOUNT_ID,BANK_ACCOUNT,ID,ALTER_TABLE_FK
dbo.CASH_DISBURSEMENT.sql,FKEY9363,CASH_DISBURSEMENT,CURRENCY_ID,CURRENCY,ID,ALTER_TABLE_FK
dbo.CASH_DISBURSEMENT.sql,FKEY0022,CASH_DISBURSEMENT,SITE_ID,SITE,ID,ALTER_TABLE_FK
dbo.CASH_DISBURSEMENT.sql,FKEY0022,CASH_DISBURSEMENT,VENDOR_ID,VENDOR,ID,ALTER_TABLE_FK
dbo.CASH_DISBURSEMENT.sql,FKEY0219,CASH_DISBURSEMENT,VEND_BANK_ACCT_ID,VEND_BANK_ACCOUNT,ID,ALTER_TABLE_FK
dbo.CASH_DISBURSE_CURR.sql,FKEY9404,CASH_DISBURSE_CURR,"BANK_ACCOUNT_ID, CONTROL_NO",CASH_DISBURSEMENT,"BANK_ACCOUNT_ID, CONTROL_NO",ALTER_TABLE_FK
dbo.CASH_DISBURSE_CURR.sql,FKEY9404,CASH_DISBURSE_CURR,CURRENCY_ID,CURRENCY,ID,ALTER_TABLE_FK
dbo.CASH_DISBURSE_DIST.sql,FKEY0202,CASH_DISBURSE_DIST,"BANK_ACCOUNT_ID, CONTROL_NO",CASH_DISBURSEMENT,"BANK_ACCOUNT_ID, CONTROL_NO",ALTER_TABLE_FK
dbo.CASH_DISBURSE_DIST.sql,FKEY0229,CASH_DISBURSE_DIST,CURRENCY_ID,CURRENCY,ID,ALTER_TABLE_FK
dbo.CASH_DISBURSE_DIST.sql,FKEY0023,CASH_DISBURSE_DIST,GL_ACCOUNT_ID,ACCOUNT,ID,ALTER_TABLE_FK
dbo.CASH_DISBURSE_DIST.sql,FK_DSBDST_BATCH,CASH_DISBURSE_DIST,SITE_ID,SITE,ID,ALTER_TABLE_FK
dbo.CASH_DISBURSE_DIST.sql,FK_DSBDST_BATCH,CASH_DISBURSE_DIST,"SITE_ID, BATCH_ID",JOURNAL_BATCH,"SITE_ID, ID",ALTER_TABLE_FK
dbo.CASH_DISBURSE_LINE.sql,FKEY0227,CASH_DISBURSE_LINE,"BANK_ACCOUNT_ID, CONTROL_NO",CASH_DISBURSEMENT,"BANK_ACCOUNT_ID, CONTROL_NO",ALTER_TABLE_FK
dbo.CASH_DISBURSE_LINE.sql,FKEY0228,CASH_DISBURSE_LINE,GL_ACCOUNT_ID,ACCOUNT,ID,ALTER_TABLE_FK
dbo.CASH_DISBURSE_LINE.sql,FK_CDL_PAYB_VEND,CASH_DISBURSE_LINE,PAYB_VENDOR_ID,VENDOR,ID,ALTER_TABLE_FK
dbo.CASH_DISBURSE_LINE.sql,FK_CDL_PAYB_VEND,CASH_DISBURSE_LINE,SITE_ID,SITE,ID,ALTER_TABLE_FK
dbo.CASH_DISBURSE_LINE.sql,FK_CSH_DSB_LINE_TO_SITE,CASH_DISBURSE_LINE,VOUCHER_ID,PAYABLE,VOUCHER_ID,ALTER_TABLE_FK
dbo.CASH_PLAN.sql,FK_CSH_PLN_CAL,CASH_PLAN,FIN_CAL_ID,FINANCIAL_CALENDAR,ID,ALTER_TABLE_FK
dbo.CASH_PLAN_ACCOUNT.sql,FKEYCP03,CASH_PLAN_ACCOUNT,ACCOUNT_ID,ACCOUNT,ID,ALTER_TABLE_FK
dbo.CASH_PLAN_AMOUNT.sql,FKEY9551,CASH_PLAN_AMOUNT,"CASH_PLAN_ID, CASH_PLAN_LINE_NO",CASH_PLAN_LINE,"CASH_PLAN_ID, LINE_NO",ALTER_TABLE_FK
dbo.CASH_PLAN_LINE.sql,FKEY9550,CASH_PLAN_LINE,CASH_PLAN_ID,CASH_PLAN,ID,ALTER_TABLE_FK
dbo.CASH_PLAN_SITE.sql,FK_CP_SITE_TO_SITE,CASH_PLAN_SITE,SITE_ID,SITE,ID,ALTER_TABLE_FK
dbo.CASH_RECEIPT.sql,FKEY0068,CASH_RECEIPT,BANK_ACCOUNT_ID,BANK_ACCOUNT,ID,ALTER_TABLE_FK
dbo.CASH_RECEIPT.sql,FKEY0220,CASH_RECEIPT,"BANK_ACCOUNT_ID, DEPOSIT_ID",BANK_DEPOSIT,"BANK_ACCOUNT_ID, DEPOSIT_ID",ALTER_TABLE_FK
dbo.CASH_RECEIPT.sql,FKEY0282,CASH_RECEIPT,CURRENCY_ID,CURRENCY,ID,ALTER_TABLE_FK
dbo.CASH_RECEIPT.sql,FKEY0027,CASH_RECEIPT,CUSTOMER_ID,CUSTOMER,ID,ALTER_TABLE_FK
dbo.CASH_RECEIPT.sql,FKEY0027,CASH_RECEIPT,SITE_ID,SITE,ID,ALTER_TABLE_FK
dbo.CASH_RECEIPT_CURR.sql,FKEY9395,CASH_RECEIPT_CURR,CURRENCY_ID,CURRENCY,ID,ALTER_TABLE_FK
dbo.CASH_RECEIPT_CURR.sql,FKEY9395,CASH_RECEIPT_CURR,"CUSTOMER_ID, CHECK_ID",CASH_RECEIPT,"CUSTOMER_ID, CHECK_ID",ALTER_TABLE_FK
dbo.CASH_RECEIPT_DIST.sql,FKEY0238,CASH_RECEIPT_DIST,CURRENCY_ID,CURRENCY,ID,ALTER_TABLE_FK
dbo.CASH_RECEIPT_DIST.sql,FKEY0204,CASH_RECEIPT_DIST,"CUSTOMER_ID, CHECK_ID",CASH_RECEIPT,"CUSTOMER_ID, CHECK_ID",ALTER_TABLE_FK
dbo.CASH_RECEIPT_DIST.sql,FKEY0028,CASH_RECEIPT_DIST,GL_ACCOUNT_ID,ACCOUNT,ID,ALTER_TABLE_FK
dbo.CASH_RECEIPT_DIST.sql,FK_RCTDST_BATCH,CASH_RECEIPT_DIST,SITE_ID,SITE,ID,ALTER_TABLE_FK
dbo.CASH_RECEIPT_DIST.sql,FK_RCTDST_BATCH,CASH_RECEIPT_DIST,"SITE_ID, BATCH_ID",JOURNAL_BATCH,"SITE_ID, ID",ALTER_TABLE_FK
dbo.CASH_RECEIPT_LINE.sql,FK_CSH_RCPT_LINE_TO_SITE,CASH_RECEIPT_LINE,"CUSTOMER_ID, CHECK_ID",CASH_RECEIPT,"CUSTOMER_ID, CHECK_ID",ALTER_TABLE_FK
dbo.CASH_RECEIPT_LINE.sql,FKEY0237,CASH_RECEIPT_LINE,GL_ACCOUNT_ID,ACCOUNT,ID,ALTER_TABLE_FK
dbo.CASH_RECEIPT_LINE.sql,FK_CRL_RECV_CUST,CASH_RECEIPT_LINE,RECV_CUSTOMER_ID,CUSTOMER,ID,ALTER_TABLE_FK
dbo.CASH_RECEIPT_LINE.sql,FK_CRL_RECV_CUST,CASH_RECEIPT_LINE,SITE_ID,SITE,ID,ALTER_TABLE_FK
dbo.CNSN_RCVR_LINE_DEL.sql,FKEY9617,CNSN_RCVR_LINE_DEL,"PURC_ORDER_ID, PURC_ORDER_LINE_NO, PURC_DEL_LINE_NO",PURC_LINE_DEL,"PURC_ORDER_ID, PURC_ORDER_LINE_NO, DEL_SCHED_LINE_NO",ALTER_TABLE_FK
dbo.CNSN_RCVR_LINE_DEL.sql,FKEY9617,CNSN_RCVR_LINE_DEL,"RECEIVER_ID, RECEIVER_LINE_NO",CONSIGN_RCVR_LINE,"RECEIVER_ID, LINE_NO",ALTER_TABLE_FK
dbo.CONSIGN_RCVR_LINE.sql,FKEY9615,CONSIGN_RCVR_LINE,"PURC_ORDER_ID, PURC_ORDER_LINE_NO",PURC_ORDER_LINE,"PURC_ORDER_ID, LINE_NO",ALTER_TABLE_FK
dbo.CONSIGN_RCVR_LINE.sql,FKEY9615,CONSIGN_RCVR_LINE,RECEIVER_ID,CONSIGN_RECEIVER,ID,ALTER_TABLE_FK
dbo.CONSIGN_RECEIVER.sql,FKEY9613,CONSIGN_RECEIVER,CUSTOMER_ID,CUSTOMER,ID,ALTER_TABLE_FK
dbo.CONSIGN_RECEIVER.sql,FKEY9613,CONSIGN_RECEIVER,PURC_ORDER_ID,PURCHASE_ORDER,ID,ALTER_TABLE_FK
dbo.CONSOLIDATION_MAP.sql,FKEY9482,CONSOLIDATION_MAP,LOCAL_ACCT_ID,ACCOUNT,ID,ALTER_TABLE_FK
dbo.CONSOLIDATION_MAP.sql,FKEY9482,CONSOLIDATION_MAP,PARENT_ACCT_ID,CONSOLID_ACCOUNT,PARENT_ACCT_ID,ALTER_TABLE_FK
dbo.CONTACT_BINARY.sql,FKEYCONT_BIN_CONT,CONTACT_BINARY,CONTACT_ID,CONTACT,ID,ALTER_TABLE_FK
dbo.CONTROL_LIMITS.sql,FKEY0290,CONTROL_LIMITS,"TEST_ID, STEP_NO",TEST_STEP,"TEST_ID, STEP_NO",ALTER_TABLE_FK
dbo.COR_INBOX_HEADERS.sql,FK_COR_INBOX_ENTRY,COR_INBOX_HEADERS,C_INBOX_ID,COR_INBOX_ENTRY,C_ID,ALTER_TABLE_FK
dbo.COR_OUTBOX_HEADERS.sql,FK_COR_OUTBOX_ENTRY,COR_OUTBOX_HEADERS,C_OUTBOX_ID,COR_OUTBOX_ENTRY,C_ID,ALTER_TABLE_FK
dbo.COST_CATEGORY.sql,FK_COST_CATEGORY_00,COST_CATEGORY,COST_GROUP_ID,COST_GROUP,ID,ALTER_TABLE_FK
dbo.COST_SIMULATION.sql,FK_COST_SIMULATION_00,COST_SIMULATION,PART_ID,PART,ID,ALTER_TABLE_FK
dbo.COST_SIMULATION.sql,FK_COST_SIMULATION_00,COST_SIMULATION,SIMULATION_ID,SIMULATION,ID,ALTER_TABLE_FK
dbo.CO_PRODUCT.sql,FKEY0094,CO_PRODUCT,PART_ID,PART,ID,ALTER_TABLE_FK
dbo.CO_PRODUCT.sql,FKEY0094,CO_PRODUCT,"WORKORDER_TYPE, WORKORDER_BASE_ID, WORKORDER_LOT_ID, WORKORDER_SPLIT_ID, WORKORDER_SUB_ID",WORK_ORDER,"TYPE, BASE_ID, LOT_ID, SPLIT_ID, SUB_ID",ALTER_TABLE_FK
dbo.CREDIT_MEMO_APPLY.sql,FKEY0225,CREDIT_MEMO_APPLY,INV_VOUCHER_ID,PAYABLE,VOUCHER_ID,ALTER_TABLE_FK
dbo.CREDIT_MEMO_APPLY.sql,FKEY0225,CREDIT_MEMO_APPLY,MEMO_VOUCHER_ID,PAYABLE,VOUCHER_ID,ALTER_TABLE_FK
dbo.CURRENCY_ENTITY.sql,FK_CURR_ENTITY_TO_AE,CURRENCY_ENTITY,CURRENCY_ID,CURRENCY,ID,ALTER_TABLE_FK
dbo.CURRENCY_ENTITY.sql,FK_CURR_ENTITY_TO_AE,CURRENCY_ENTITY,ENTITY_ID,ACCOUNTING_ENTITY,ID,ALTER_TABLE_FK
dbo.CURRENCY_ENTITY.sql,FKEY9383,CURRENCY_ENTITY,REAL_GN_ACCT_ID,ACCOUNT,ID,ALTER_TABLE_FK
dbo.CURRENCY_ENTITY.sql,FKEY9384,CURRENCY_ENTITY,REAL_LS_ACCT_ID,ACCOUNT,ID,ALTER_TABLE_FK
dbo.CURRENCY_ENTITY.sql,FK_CURR_ENTITY_TO_CURR,CURRENCY_ENTITY,RND_ACCT_ID,ACCOUNT,ID,ALTER_TABLE_FK
dbo.CURRENCY_ENTITY.sql,FKEY9385,CURRENCY_ENTITY,UNREAL_GN_ACCT_ID,ACCOUNT,ID,ALTER_TABLE_FK
dbo.CURRENCY_ENTITY.sql,FKEY9386,CURRENCY_ENTITY,UNREAL_LS_ACCT_ID,ACCOUNT,ID,ALTER_TABLE_FK
dbo.CURRENCY_EXCHANGE.sql,FK_CURR_EXCH_TO_AE,CURRENCY_EXCHANGE,CURRENCY_ID,CURRENCY,ID,ALTER_TABLE_FK
dbo.CURRENCY_EXCHANGE.sql,FK_CURR_EXCH_TO_AE,CURRENCY_EXCHANGE,ENTITY_ID,ACCOUNTING_ENTITY,ID,ALTER_TABLE_FK
dbo.CURR_PRICE_INDEX.sql,FKEY9592,CURR_PRICE_INDEX,FROM_CURRENCY_ID,CURRENCY,ID,ALTER_TABLE_FK
dbo.CURR_PRICE_INDEX.sql,FKEY9592,CURR_PRICE_INDEX,TO_CURRENCY_ID,CURRENCY,ID,ALTER_TABLE_FK
